week_start_date,sku_id,plant_id,region,quantity_sold,price,promotion_flag,sales_value
2020-04-20,MED005,PLANT_MUM,West,4098,22.0,0,90147.47
2020-04-27,MED005,PLANT_MUM,West,4264,22.0,0,93804.01
2020-05-04,MED005,PLANT_MUM,West,5068,18.7,1,94774.12
2020-05-11,MED005,PLANT_MUM,West,4337,22.0,0,95416.13
2020-05-18,MED005,PLANT_MUM,West,3958,22.0,0,87070.83
2020-05-25,MED005,PLANT_MUM,West,4831,18.7,1,90338.07
2020-06-01,MED005,PLANT_MUM,West,3938,22.0,0,86646.4
2020-06-08,MED005,PLANT_MUM,West,3966,22.0,0,87241.05
2020-06-15,MED005,PLANT_MUM,West,3377,22.0,0,74291.63
2020-06-22,MED005,PLANT_MUM,West,3963,22.0,0,87176.96
2020-06-29,MED005,PLANT_MUM,West,3907,22.0,0,85945.02
2020-07-06,MED005,PLANT_MUM,West,3768,22.0,0,82894.37
2020-07-13,MED005,PLANT_MUM,West,3740,22.0,0,82274.52
2020-07-20,MED005,PLANT_MUM,West,3358,22.0,0,73866.77
2020-07-27,MED005,PLANT_MUM,West,3824,22.0,0,84126.94
2020-08-03,MED005,PLANT_MUM,West,3256,22.0,0,71633.84
2020-08-10,MED005,PLANT_MUM,West,3437,22.0,0,75624.5
2020-08-17,MED005,PLANT_MUM,West,3654,22.0,0,80377.22
2020-08-24,MED005,PLANT_MUM,West,3293,22.0,0,72436.68
2020-08-31,MED005,PLANT_MUM,West,3552,22.0,0,78140.78
2020-09-07,MED005,PLANT_MUM,West,4251,18.7,1,79499.15
2020-09-14,MED005,PLANT_MUM,West,3308,22.0,0,72770.54
2020-09-21,MED005,PLANT_MUM,West,3515,22.0,0,77333.1
2020-09-28,MED005,PLANT_MUM,West,2898,22.0,0,63751.77
2020-10-05,MED005,PLANT_MUM,West,3720,22.0,0,81847.12
2020-10-12,MED005,PLANT_MUM,West,3360,22.0,0,73916.45
2020-10-19,MED005,PLANT_MUM,West,3727,22.0,0,81987.09
2020-10-26,MED005,PLANT_MUM,West,3229,22.0,0,71036.49
2020-11-02,MED005,PLANT_MUM,West,3907,22.0,0,85961.3
2020-11-09,MED005,PLANT_MUM,West,3460,22.0,0,76114.6
2020-11-16,MED005,PLANT_MUM,West,3425,22.0,0,75345.64
2020-11-23,MED005,PLANT_MUM,West,3432,22.0,0,75508.96
2020-11-30,MED005,PLANT_MUM,West,3460,22.0,0,76124.77
2020-12-07,MED005,PLANT_MUM,West,3443,22.0,0,75739.11
2020-12-14,MED005,PLANT_MUM,West,3785,22.0,0,83263.05
2020-12-21,MED005,PLANT_MUM,West,4074,22.0,0,89620.85
2020-12-28,MED005,PLANT_MUM,West,4404,22.0,0,96890.21
2021-01-04,MED005,PLANT_MUM,West,4371,22.0,0,96166.91
2021-01-11,MED005,PLANT_MUM,West,4509,22.0,0,99204.5
2021-01-18,MED005,PLANT_MUM,West,4154,22.0,0,91384.74
2021-01-25,MED005,PLANT_MUM,West,5082,22.0,0,111812.99
2021-02-01,MED005,PLANT_MUM,West,5150,22.0,0,113305.81
2021-02-08,MED005,PLANT_MUM,West,5126,22.0,0,112777.22
2021-02-15,MED005,PLANT_MUM,West,4864,22.0,0,106998.97
2021-02-22,MED005,PLANT_MUM,West,4708,22.0,0,103572.79
2021-03-01,MED005,PLANT_MUM,West,4864,22.0,0,106999.21
2021-03-08,MED005,PLANT_MUM,West,4324,22.0,0,95127.66
2021-03-15,MED005,PLANT_MUM,West,4173,22.0,0,91806.34
2021-03-22,MED005,PLANT_MUM,West,3849,22.0,0,84684.43
2021-03-29,MED005,PLANT_MUM,West,4684,22.0,0,103048.23
2021-04-05,MED005,PLANT_MUM,West,4257,22.0,0,93655.07
2021-04-12,MED005,PLANT_MUM,West,4247,22.0,0,93423.25
2021-04-19,MED005,PLANT_MUM,West,4534,22.0,0,99755.84
2021-04-26,MED005,PLANT_MUM,West,4418,22.0,0,97191.66
2021-05-03,MED005,PLANT_MUM,West,3797,22.0,0,83542.75
2021-05-10,MED005,PLANT_MUM,West,3880,22.0,0,85354.96
2021-05-17,MED005,PLANT_MUM,West,3568,22.0,0,78496.82
2021-05-24,MED005,PLANT_MUM,West,3908,22.0,0,85980.29
2021-05-31,MED005,PLANT_MUM,West,4159,22.0,0,91490.83
2021-06-07,MED005,PLANT_MUM,West,4138,22.0,0,91032.19
2021-06-14,MED005,PLANT_MUM,West,3904,22.0,0,85884.55
2021-06-21,MED005,PLANT_MUM,West,4227,22.0,0,92995.5
2021-06-28,MED005,PLANT_MUM,West,3827,22.0,0,84202.94
2021-07-05,MED005,PLANT_MUM,West,3899,22.0,0,85770.83
2021-07-12,MED005,PLANT_MUM,West,3593,22.0,0,79056.7
2021-07-19,MED005,PLANT_MUM,West,3641,22.0,0,80092.94
2021-07-26,MED005,PLANT_MUM,West,3655,22.0,0,80417.78
2021-08-02,MED005,PLANT_MUM,West,3711,22.0,0,81650.54
2021-08-09,MED005,PLANT_MUM,West,3677,22.0,0,80884.35
2021-08-16,MED005,PLANT_MUM,West,3648,22.0,0,80262.39
2021-08-23,MED005,PLANT_MUM,West,3824,22.0,0,84117.42
2021-08-30,MED005,PLANT_MUM,West,3446,22.0,0,75820.8
2021-09-06,MED005,PLANT_MUM,West,3917,22.0,0,86182.43
2021-09-13,MED005,PLANT_MUM,West,3534,22.0,0,77753.6
2021-09-20,MED005,PLANT_MUM,West,3468,22.0,0,76301.07
2021-09-27,MED005,PLANT_MUM,West,3487,22.0,0,76715.06
2021-10-04,MED005,PLANT_MUM,West,3426,22.0,0,75372.19
2021-10-11,MED005,PLANT_MUM,West,3634,22.0,0,79945.78
2021-10-18,MED005,PLANT_MUM,West,3600,22.0,0,79200.45
2021-10-25,MED005,PLANT_MUM,West,3584,22.0,0,78839.07
2021-11-01,MED005,PLANT_MUM,West,3494,22.0,0,76874.74
2021-11-08,MED005,PLANT_MUM,West,3696,22.0,0,81306.0
2021-11-15,MED005,PLANT_MUM,West,3623,22.0,0,79705.32
2021-11-22,MED005,PLANT_MUM,West,3329,22.0,0,73228.4
2021-11-29,MED005,PLANT_MUM,West,3848,22.0,0,84656.62
2021-12-06,MED005,PLANT_MUM,West,4523,18.7,1,84585.22
2021-12-13,MED005,PLANT_MUM,West,4872,18.7,1,91110.47
2021-12-20,MED005,PLANT_MUM,West,4683,22.0,0,103019.86
2021-12-27,MED005,PLANT_MUM,West,4960,22.0,0,109126.71
2022-01-03,MED005,PLANT_MUM,West,4563,22.0,0,100396.31
2022-01-10,MED005,PLANT_MUM,West,4747,22.0,0,104437.29
2022-01-17,MED005,PLANT_MUM,West,4621,22.0,0,101656.9
2022-01-24,MED005,PLANT_MUM,West,5668,22.0,0,124704.68
2022-01-31,MED005,PLANT_MUM,West,5394,22.0,0,118678.44
2022-02-07,MED005,PLANT_MUM,West,5201,22.0,0,114417.37
2022-02-14,MED005,PLANT_MUM,West,4629,22.0,0,101840.84
2022-02-21,MED005,PLANT_MUM,West,4602,22.0,0,101254.47
2022-02-28,MED005,PLANT_MUM,West,4774,22.0,0,105031.75
2022-03-07,MED005,PLANT_MUM,West,4277,22.0,0,94097.04
2022-03-14,MED005,PLANT_MUM,West,4437,22.0,0,97615.8
2022-03-21,MED005,PLANT_MUM,West,4642,22.0,0,102120.22
2022-03-28,MED005,PLANT_MUM,West,5601,18.7,1,104741.65
2022-04-04,MED005,PLANT_MUM,West,5581,18.7,1,104356.0
2022-04-11,MED005,PLANT_MUM,West,4311,22.0,0,94847.71
2022-04-18,MED005,PLANT_MUM,West,4672,22.0,0,102781.41
2022-04-25,MED005,PLANT_MUM,West,4192,22.0,0,92223.51
2022-05-02,MED005,PLANT_MUM,West,4378,22.0,0,96314.5
2022-05-09,MED005,PLANT_MUM,West,3963,22.0,0,87175.07
2022-05-16,MED005,PLANT_MUM,West,4394,22.0,0,96676.62
2022-05-23,MED005,PLANT_MUM,West,3959,22.0,0,87092.28
2022-05-30,MED005,PLANT_MUM,West,4121,22.0,0,90658.2
2022-06-06,MED005,PLANT_MUM,West,4054,22.0,0,89185.77
2022-06-13,MED005,PLANT_MUM,West,4645,22.0,0,102189.2
2022-06-20,MED005,PLANT_MUM,West,3891,22.0,0,85605.99
2022-06-27,MED005,PLANT_MUM,West,4243,22.0,0,93338.18
2022-07-04,MED005,PLANT_MUM,West,4390,22.0,0,96577.03
2022-07-11,MED005,PLANT_MUM,West,3398,22.0,0,74759.43
2022-07-18,MED005,PLANT_MUM,West,3894,22.0,0,85657.24
2022-07-25,MED005,PLANT_MUM,West,4146,22.0,0,91218.97
2022-08-01,MED005,PLANT_MUM,West,3427,22.0,0,75389.79
2022-08-08,MED005,PLANT_MUM,West,3962,22.0,0,87164.96
2022-08-15,MED005,PLANT_MUM,West,3699,22.0,0,81380.47
2022-08-22,MED005,PLANT_MUM,West,3262,22.0,0,71774.82
2022-08-29,MED005,PLANT_MUM,West,3901,22.0,0,85823.71
2022-09-05,MED005,PLANT_MUM,West,3782,22.0,0,83196.51
2022-09-12,MED005,PLANT_MUM,West,3454,22.0,0,75990.22
2022-09-19,MED005,PLANT_MUM,West,3769,22.0,0,82917.1
2022-09-26,MED005,PLANT_MUM,West,3280,22.0,0,72158.88
2022-10-03,MED005,PLANT_MUM,West,3516,22.0,0,77351.9
2022-10-10,MED005,PLANT_MUM,West,3634,22.0,0,79957.55
2022-10-17,MED005,PLANT_MUM,West,3687,22.0,0,81123.92
2022-10-24,MED005,PLANT_MUM,West,3756,22.0,0,82632.26
2022-10-31,MED005,PLANT_MUM,West,4162,22.0,0,91573.09
2022-11-07,MED005,PLANT_MUM,West,3480,22.0,0,76564.72
2022-11-14,MED005,PLANT_MUM,West,3795,22.0,0,83489.7
2022-11-21,MED005,PLANT_MUM,West,3840,22.0,0,84477.03
2022-11-28,MED005,PLANT_MUM,West,4091,22.0,0,90010.08
2022-12-05,MED005,PLANT_MUM,West,3866,22.0,0,85045.94
2022-12-12,MED005,PLANT_MUM,West,3587,22.0,0,78924.47
2022-12-19,MED005,PLANT_MUM,West,3997,22.0,0,87925.13
2022-12-26,MED005,PLANT_MUM,West,4026,22.0,0,88566.23
2023-01-02,MED005,PLANT_MUM,West,5039,22.0,0,110859.66
2023-01-09,MED005,PLANT_MUM,West,5322,22.0,0,117073.59
2023-01-16,MED005,PLANT_MUM,West,5335,22.0,0,117365.26
2023-01-23,MED005,PLANT_MUM,West,6544,22.0,0,143972.76
2023-01-30,MED005,PLANT_MUM,West,6165,22.0,0,135639.03
2023-02-06,MED005,PLANT_MUM,West,6729,22.0,0,148034.98
2023-02-13,MED005,PLANT_MUM,West,6125,22.0,0,134754.56
2023-02-20,MED005,PLANT_MUM,West,5528,22.0,0,121608.61
2023-02-27,MED005,PLANT_MUM,West,5866,22.0,0,129053.46
2023-03-06,MED005,PLANT_MUM,West,5432,22.0,0,119509.27
2023-03-13,MED005,PLANT_MUM,West,4706,22.0,0,103530.86
2023-03-20,MED005,PLANT_MUM,West,5263,22.0,0,115779.51
2023-03-27,MED005,PLANT_MUM,West,4885,22.0,0,107473.11
2023-04-03,MED005,PLANT_MUM,West,5210,22.0,0,114615.31
2023-04-10,MED005,PLANT_MUM,West,4578,22.0,0,100716.1
2023-04-17,MED005,PLANT_MUM,West,5288,22.0,0,116337.05
2023-04-24,MED005,PLANT_MUM,West,4581,22.0,0,100783.98
2023-05-01,MED005,PLANT_MUM,West,4426,22.0,0,97368.88
2023-05-08,MED005,PLANT_MUM,West,4331,22.0,0,95283.81
2023-05-15,MED005,PLANT_MUM,West,4604,22.0,0,101284.17
2023-05-22,MED005,PLANT_MUM,West,4455,22.0,0,98007.21
2023-05-29,MED005,PLANT_MUM,West,4234,22.0,0,93143.7
2023-06-05,MED005,PLANT_MUM,West,4097,22.0,0,90124.8
2023-06-12,MED005,PLANT_MUM,West,4563,22.0,0,100378.96
2023-06-19,MED005,PLANT_MUM,West,4532,22.0,0,99694.17
2023-06-26,MED005,PLANT_MUM,West,4287,22.0,0,94324.95
2023-07-03,MED005,PLANT_MUM,West,4495,22.0,0,98898.45
2023-07-10,MED005,PLANT_MUM,West,4535,22.0,0,99771.98
2023-07-17,MED005,PLANT_MUM,West,3889,22.0,0,85557.97
2023-07-24,MED005,PLANT_MUM,West,4937,22.0,0,108620.67
2023-07-31,MED005,PLANT_MUM,West,3812,22.0,0,83864.96
2023-08-07,MED005,PLANT_MUM,West,3902,22.0,0,85854.34
2023-08-14,MED005,PLANT_MUM,West,4307,22.0,0,94760.34
2023-08-21,MED005,PLANT_MUM,West,4532,22.0,0,99709.63
2023-08-28,MED005,PLANT_MUM,West,4151,22.0,0,91322.5
2023-09-04,MED005,PLANT_MUM,West,3811,22.0,0,83852.79
2023-09-11,MED005,PLANT_MUM,West,3821,22.0,0,84053.91
2023-09-18,MED005,PLANT_MUM,West,4109,22.0,0,90407.23
2023-09-25,MED005,PLANT_MUM,West,3820,22.0,0,84037.01
2023-10-02,MED005,PLANT_MUM,West,3793,22.0,0,83448.55
2023-10-09,MED005,PLANT_MUM,West,4187,22.0,0,92120.36
2023-10-16,MED005,PLANT_MUM,West,3469,22.0,0,76324.97
2023-10-23,MED005,PLANT_MUM,West,4028,22.0,0,88611.84
2023-10-30,MED005,PLANT_MUM,West,3897,22.0,0,85723.15
2023-11-06,MED005,PLANT_MUM,West,4112,22.0,0,90473.88
2023-11-13,MED005,PLANT_MUM,West,3880,22.0,0,85352.32
2023-11-20,MED005,PLANT_MUM,West,4109,22.0,0,90402.83
2023-11-27,MED005,PLANT_MUM,West,4861,22.0,0,106934.71
2023-12-04,MED005,PLANT_MUM,West,4212,22.0,0,92659.9
2023-12-11,MED005,PLANT_MUM,West,4461,22.0,0,98140.79
2023-12-18,MED005,PLANT_MUM,West,4487,22.0,0,98707.17
2023-12-25,MED005,PLANT_MUM,West,5318,22.0,0,116994.69
2024-01-01,MED005,PLANT_MUM,West,5279,22.0,0,116144.24
2024-01-08,MED005,PLANT_MUM,West,5358,22.0,0,117881.67
2024-01-15,MED005,PLANT_MUM,West,5537,22.0,0,121816.75
2024-01-22,MED005,PLANT_MUM,West,7331,22.0,0,161271.16
2024-01-29,MED005,PLANT_MUM,West,6423,22.0,0,141310.42
2024-02-05,MED005,PLANT_MUM,West,6810,22.0,0,149827.55
2024-02-12,MED005,PLANT_MUM,West,6589,22.0,0,144951.86
2024-02-19,MED005,PLANT_MUM,West,5973,22.0,0,131395.29
2024-02-26,MED005,PLANT_MUM,West,5334,22.0,0,117337.4
2024-03-04,MED005,PLANT_MUM,West,5831,22.0,0,128285.66
2024-03-11,MED005,PLANT_MUM,West,4824,22.0,0,106120.9
2024-03-18,MED005,PLANT_MUM,West,5577,22.0,0,122696.18
2024-03-25,MED005,PLANT_MUM,West,6408,18.7,1,119829.01
2024-04-01,MED005,PLANT_MUM,West,6133,18.7,1,114682.2
2024-04-08,MED005,PLANT_MUM,West,4508,22.0,0,99183.84
2024-04-15,MED005,PLANT_MUM,West,5033,22.0,0,110718.66
2024-04-22,MED005,PLANT_MUM,West,4674,22.0,0,102823.41
2024-04-29,MED005,PLANT_MUM,West,5184,22.0,0,114052.5
2024-05-06,MED005,PLANT_MUM,West,4375,22.0,0,96251.31
2024-05-13,MED005,PLANT_MUM,West,4420,22.0,0,97231.22
2024-05-20,MED005,PLANT_MUM,West,4387,22.0,0,96513.18
2024-05-27,MED005,PLANT_MUM,West,3883,22.0,0,85426.87
2024-06-03,MED005,PLANT_MUM,West,3861,22.0,0,84933.92
2024-06-10,MED005,PLANT_MUM,West,4714,22.0,0,103710.41
2024-06-17,MED005,PLANT_MUM,West,4078,22.0,0,89713.62
2024-06-24,MED005,PLANT_MUM,West,4167,22.0,0,91663.26
2024-07-01,MED005,PLANT_MUM,West,4090,22.0,0,89988.04
2024-07-08,MED005,PLANT_MUM,West,4130,22.0,0,90852.82
2024-07-15,MED005,PLANT_MUM,West,4803,22.0,0,105658.92
2024-07-22,MED005,PLANT_MUM,West,4380,22.0,0,96369.95
2024-07-29,MED005,PLANT_MUM,West,4211,22.0,0,92633.54
2024-08-05,MED005,PLANT_MUM,West,4063,22.0,0,89394.24
2024-08-12,MED005,PLANT_MUM,West,3880,22.0,0,85370.14
2024-08-19,MED005,PLANT_MUM,West,4031,22.0,0,88682.02
2024-08-26,MED005,PLANT_MUM,West,4020,22.0,0,88445.66
2024-09-02,MED005,PLANT_MUM,West,4266,22.0,0,93852.49
2024-09-09,MED005,PLANT_MUM,West,3777,22.0,0,83095.97
2024-09-16,MED005,PLANT_MUM,West,4815,18.7,1,90039.66
2024-09-23,MED005,PLANT_MUM,West,4405,22.0,0,96910.51
2024-09-30,MED005,PLANT_MUM,West,3951,22.0,0,86918.16
2024-10-07,MED005,PLANT_MUM,West,4273,22.0,0,94002.79
2024-10-14,MED005,PLANT_MUM,West,3667,22.0,0,80666.6
2024-10-21,MED005,PLANT_MUM,West,4439,22.0,0,97649.78
2024-10-28,MED005,PLANT_MUM,West,4000,22.0,0,88000.25
2024-11-04,MED005,PLANT_MUM,West,3979,22.0,0,87541.93
2024-11-11,MED005,PLANT_MUM,West,4118,22.0,0,90595.22
2024-11-18,MED005,PLANT_MUM,West,4328,22.0,0,95207.44
2024-11-25,MED005,PLANT_MUM,West,4188,22.0,0,92146.96
2024-12-02,MED005,PLANT_MUM,West,3953,22.0,0,86969.62
2024-12-09,MED005,PLANT_MUM,West,4274,22.0,0,94020.27
2024-12-16,MED005,PLANT_MUM,West,4197,22.0,0,92339.12
2024-12-23,MED005,PLANT_MUM,West,5577,22.0,0,122688.77
2024-12-30,MED005,PLANT_MUM,West,6154,22.0,0,135389.88
2025-01-06,MED005,PLANT_MUM,West,6295,22.0,0,138497.52
2025-01-13,MED005,PLANT_MUM,West,5914,22.0,0,130104.79
2025-01-20,MED005,PLANT_MUM,West,6771,22.0,0,148966.53
2025-01-27,MED005,PLANT_MUM,West,6651,22.0,0,146320.36
2025-02-03,MED005,PLANT_MUM,West,6607,22.0,0,145351.45
2025-02-10,MED005,PLANT_MUM,West,6261,22.0,0,137751.8
2025-02-17,MED005,PLANT_MUM,West,6243,22.0,0,137353.97
2025-02-24,MED005,PLANT_MUM,West,6489,22.0,0,142758.45
2025-03-03,MED005,PLANT_MUM,West,5656,22.0,0,124439.55
2025-03-10,MED005,PLANT_MUM,West,5635,22.0,0,123980.7
2025-03-17,MED005,PLANT_MUM,West,5761,22.0,0,126736.65
2025-03-24,MED005,PLANT_MUM,West,5104,22.0,0,112291.93
2025-03-31,MED005,PLANT_MUM,West,5436,22.0,0,119583.65
2025-04-07,MED005,PLANT_MUM,West,5289,22.0,0,116356.17
2025-04-14,MED005,PLANT_MUM,West,5037,22.0,0,110804.11
2025-04-21,MED005,PLANT_MUM,West,5710,22.0,0,125630.75
2025-04-28,MED005,PLANT_MUM,West,4991,22.0,0,109804.6
2025-05-05,MED005,PLANT_MUM,West,5396,22.0,0,118703.26
2025-05-12,MED005,PLANT_MUM,West,4892,22.0,0,107622.62
2025-05-19,MED005,PLANT_MUM,West,4891,22.0,0,107604.77
2025-05-26,MED005,PLANT_MUM,West,5512,22.0,0,121255.48
2025-06-02,MED005,PLANT_MUM,West,4203,22.0,0,92472.66
2025-06-09,MED005,PLANT_MUM,West,4693,22.0,0,103241.51
2025-06-16,MED005,PLANT_MUM,West,4772,22.0,0,104977.48
2025-06-23,MED005,PLANT_MUM,West,4973,22.0,0,109405.94
2025-06-30,MED005,PLANT_MUM,West,4678,22.0,0,102923.35
2025-07-07,MED005,PLANT_MUM,West,4581,22.0,0,100771.95
2025-07-14,MED005,PLANT_MUM,West,3722,22.0,0,81873.95
2025-07-21,MED005,PLANT_MUM,West,5478,18.7,1,102435.54
2025-07-28,MED005,PLANT_MUM,West,4413,22.0,0,97087.04
2025-08-04,MED005,PLANT_MUM,West,6184,18.7,1,115641.22
2025-08-11,MED005,PLANT_MUM,West,4872,22.0,0,107190.82
2025-08-18,MED005,PLANT_MUM,West,3938,22.0,0,86635.2
2025-08-25,MED005,PLANT_MUM,West,4151,22.0,0,91329.58
2025-09-01,MED005,PLANT_MUM,West,4017,22.0,0,88364.55
2025-09-08,MED005,PLANT_MUM,West,4976,18.7,1,93048.8
2025-09-15,MED005,PLANT_MUM,West,5923,18.7,1,110759.2
2025-09-22,MED005,PLANT_MUM,West,4430,22.0,0,97465.53
2025-09-29,MED005,PLANT_MUM,West,4011,22.0,0,88241.37
2025-10-06,MED005,PLANT_MUM,West,3774,22.0,0,83031.1
2025-10-13,MED005,PLANT_MUM,West,4072,22.0,0,89573.06
2025-10-20,MED005,PLANT_MUM,West,4282,22.0,0,94214.49
2025-10-27,MED005,PLANT_MUM,West,4225,22.0,0,92943.56
2025-11-03,MED005,PLANT_MUM,West,3796,22.0,0,83508.72
2025-11-10,MED005,PLANT_MUM,West,3900,22.0,0,85802.25
2025-11-17,MED005,PLANT_MUM,West,4579,22.0,0,100744.67
2025-11-24,MED005,PLANT_MUM,West,4457,22.0,0,98063.63
2025-12-01,MED005,PLANT_MUM,West,5613,18.7,1,104955.82
2025-12-08,MED005,PLANT_MUM,West,4255,22.0,0,93606.42
2025-12-15,MED005,PLANT_MUM,West,4965,22.0,0,109230.68
2025-12-22,MED005,PLANT_MUM,West,6303,22.0,0,138666.67
2025-12-29,MED005,PLANT_MUM,West,6362,22.0,0,139965.46
2026-01-05,MED005,PLANT_MUM,West,5612,22.0,0,123472.2
2026-01-12,MED005,PLANT_MUM,West,5581,22.0,0,122781.24
2026-01-19,MED005,PLANT_MUM,West,5605,22.0,0,123315.66
2026-01-26,MED005,PLANT_MUM,West,6670,22.0,0,146749.39
2026-02-02,MED005,PLANT_MUM,West,5795,22.0,0,127485.18
2026-02-09,MED005,PLANT_MUM,West,6009,22.0,0,132203.06
2026-02-16,MED005,PLANT_MUM,West,6926,22.0,0,152366.83
2026-02-23,MED005,PLANT_MUM,West,5841,22.0,0,128502.03
2026-03-02,MED005,PLANT_MUM,West,5003,22.0,0,110071.03
2026-03-09,MED005,PLANT_MUM,West,5065,22.0,0,111427.34
2026-03-16,MED005,PLANT_MUM,West,5706,22.0,0,125538.8
2026-03-23,MED005,PLANT_MUM,West,5377,22.0,0,118291.93
2026-03-30,MED005,PLANT_MUM,West,4470,22.0,0,98338.39
2026-04-06,MED005,PLANT_MUM,West,5435,22.0,0,119561.63
2026-04-13,MED005,PLANT_MUM,West,5335,22.0,0,117359.51
2026-04-20,MED005,PLANT_MUM,West,5251,22.0,0,115516.79
2026-04-27,MED005,PLANT_MUM,West,4876,22.0,0,107271.42
2026-05-04,MED005,PLANT_MUM,West,4841,22.0,0,106496.56
2026-05-11,MED005,PLANT_MUM,West,4974,22.0,0,109423.18
2026-05-18,MED005,PLANT_MUM,West,4691,22.0,0,103201.17
2026-05-25,MED005,PLANT_MUM,West,4845,22.0,0,106585.03
2026-06-01,MED005,PLANT_MUM,West,4967,22.0,0,109268.76
2026-06-08,MED005,PLANT_MUM,West,4945,22.0,0,108797.74
2026-06-15,MED005,PLANT_MUM,West,4585,22.0,0,100871.91
2026-06-22,MED005,PLANT_MUM,West,4502,22.0,0,99054.71
2026-06-29,MED005,PLANT_MUM,West,4721,22.0,0,103870.77
2026-07-06,MED005,PLANT_MUM,West,4744,22.0,0,104369.7
2026-07-13,MED005,PLANT_MUM,West,4569,22.0,0,100512.46
2026-07-20,MED005,PLANT_MUM,West,4228,22.0,0,93016.96
2026-07-27,MED005,PLANT_MUM,West,5122,22.0,0,112678.12
2026-08-03,MED005,PLANT_MUM,West,4242,22.0,0,93322.67
2026-08-10,MED005,PLANT_MUM,West,4481,22.0,0,98571.64
2018-01-01,MED005,PLANT_CHE,South,2799,22.0,0,61587.58
2018-01-08,MED005,PLANT_CHE,South,2769,22.0,0,60926.18
2018-01-15,MED005,PLANT_CHE,South,2760,22.0,0,60724.17
2018-01-22,MED005,PLANT_CHE,South,2683,22.0,0,59018.65
2018-01-29,MED005,PLANT_CHE,South,4523,22.0,0,99495.22
2018-02-05,MED005,PLANT_CHE,South,4096,22.0,0,90113.98
2018-02-12,MED005,PLANT_CHE,South,4055,22.0,0,89210.96
2018-02-19,MED005,PLANT_CHE,South,3657,22.0,0,80461.24
2018-02-26,MED005,PLANT_CHE,South,3198,22.0,0,70359.86
2018-03-05,MED005,PLANT_CHE,South,3113,22.0,0,68476.69
2018-03-12,MED005,PLANT_CHE,South,2553,22.0,0,56173.72
2018-03-19,MED005,PLANT_CHE,South,2769,22.0,0,60923.72
2018-03-26,MED005,PLANT_CHE,South,2278,22.0,0,50117.65
2018-04-02,MED005,PLANT_CHE,South,2441,22.0,0,53706.07
2018-04-09,MED005,PLANT_CHE,South,2122,22.0,0,46694.8
2018-04-16,MED005,PLANT_CHE,South,2369,22.0,0,52116.08
2018-04-23,MED005,PLANT_CHE,South,2362,22.0,0,51974.18
2018-04-30,MED005,PLANT_CHE,South,2403,22.0,0,52871.46
2018-05-07,MED005,PLANT_CHE,South,2140,22.0,0,47077.7
2018-05-14,MED005,PLANT_CHE,South,2320,22.0,0,51048.04
2018-05-21,MED005,PLANT_CHE,South,2106,22.0,0,46339.49
2018-05-28,MED005,PLANT_CHE,South,2164,22.0,0,47604.33
2018-06-04,MED005,PLANT_CHE,South,2643,18.7,1,49424.91
2018-06-11,MED005,PLANT_CHE,South,1951,22.0,0,42920.94
2018-06-18,MED005,PLANT_CHE,South,2024,22.0,0,44534.39
2018-06-25,MED005,PLANT_CHE,South,1911,22.0,0,42041.71
2018-07-02,MED005,PLANT_CHE,South,2134,22.0,0,46942.06
2018-07-09,MED005,PLANT_CHE,South,2016,22.0,0,44349.71
2018-07-16,MED005,PLANT_CHE,South,1946,22.0,0,42801.33
2018-07-23,MED005,PLANT_CHE,South,1986,22.0,0,43681.44
2018-07-30,MED005,PLANT_CHE,South,1916,22.0,0,42155.95
2018-08-06,MED005,PLANT_CHE,South,2124,22.0,0,46719.85
2018-08-13,MED005,PLANT_CHE,South,1777,22.0,0,39099.63
2018-08-20,MED005,PLANT_CHE,South,1794,22.0,0,39457.15
2018-08-27,MED005,PLANT_CHE,South,1842,22.0,0,40533.44
2018-09-03,MED005,PLANT_CHE,South,1873,22.0,0,41210.04
2018-09-10,MED005,PLANT_CHE,South,1952,22.0,0,42939.74
2018-09-17,MED005,PLANT_CHE,South,1738,22.0,0,38245.54
2018-09-24,MED005,PLANT_CHE,South,2608,18.7,1,48761.86
2018-10-01,MED005,PLANT_CHE,South,1915,22.0,0,42126.0
2018-10-08,MED005,PLANT_CHE,South,1686,22.0,0,37090.0
2018-10-15,MED005,PLANT_CHE,South,1903,22.0,0,41860.44
2018-10-22,MED005,PLANT_CHE,South,1791,22.0,0,39407.19
2018-10-29,MED005,PLANT_CHE,South,1761,22.0,0,38746.4
2018-11-05,MED005,PLANT_CHE,South,1741,22.0,0,38295.34
2018-11-12,MED005,PLANT_CHE,South,1953,22.0,0,42974.49
2018-11-19,MED005,PLANT_CHE,South,1789,22.0,0,39351.2
2018-11-26,MED005,PLANT_CHE,South,1828,22.0,0,40207.46
2018-12-03,MED005,PLANT_CHE,South,1735,22.0,0,38175.89
2018-12-10,MED005,PLANT_CHE,South,1990,22.0,0,43772.44
2018-12-17,MED005,PLANT_CHE,South,2099,22.0,0,46168.58
2018-12-24,MED005,PLANT_CHE,South,2043,22.0,0,44936.99
2018-12-31,MED005,PLANT_CHE,South,2851,22.0,0,62731.03
2019-01-07,MED005,PLANT_CHE,South,3081,22.0,0,67776.62
2019-01-14,MED005,PLANT_CHE,South,2910,22.0,0,64012.18
2019-01-21,MED005,PLANT_CHE,South,2707,22.0,0,59545.25
2019-01-28,MED005,PLANT_CHE,South,4204,22.0,0,92482.62
